Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,
1537375701321531396,EXCLUSIVE: Tom Hanks is seen looking gaunt back in NYC after video of him with visibly shaking on stage sparked health fears  https://t.co/7Fz2fC08A2,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T10:05:04.000Z,Thu Jun 16 10:05:04 +0000 2022,3,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/1Pjcljn ,0,0,,,,
1537370675211558913,Gigi Hadid stuns in checkered trousers with a blouse as she steps out in NYC https://t.co/8fq7OfcHWl,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T09:45:06.000Z,Thu Jun 16 09:45:06 +0000 2022,4,2,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/SpF1uj4 ,0,0,,,,
1537368143961763840,Kim Kardashian welcomes Pete Davidson to the reality TV world  https://t.co/lT9i1SysY1,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T09:35:03.000Z,Thu Jun 16 09:35:03 +0000 2022,7,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/MLcT72A ,0,0,,,,
1537367457291198464,Original Coronation Street star Ernst Walder - who dated creator Tony Warren - dies aged of 94  https://t.co/Ojd1x7oB2i,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T09:32:19.000Z,Thu Jun 16 09:32:19 +0000 2022,7,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/k9BeamM ,0,0,,,,
1537362862166921216,"Owen Wilson keeps it casual as he spends quality time with his family in London
 https://t.co/9evJdpaNOF",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T09:14:03.000Z,Thu Jun 16 09:14:03 +0000 2022,5,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/H8Kupnt ,0,0,,,,
1537360613227241477,Beyonce is set to drop her seventh studio album RENAISSANCE this July https://t.co/VD8g4DNTgD,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T09:05:07.000Z,Thu Jun 16 09:05:07 +0000 2022,7,4,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/IT3WOia ,0,0,,,,
1537360173328699394,Tiger King's Joe Exotic reveals he has SPLIT from his prison fiancé John Graham https://t.co/4UtzxlrU3A,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T09:03:22.000Z,Thu Jun 16 09:03:22 +0000 2022,8,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/o9LWEuZ ,0,0,,,,
1537355568033038336,Meet Ken! First look at Ryan Gosling as he transforms into beloved doll for movie https://t.co/LofIH6CTCl,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T08:45:04.000Z,Thu Jun 16 08:45:04 +0000 2022,6,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/jjv4Hra ,0,0,,,,
1537352150338117632,Camille Vasquez to defend Johnny Depp in ANOTHER court case https://t.co/FAoKKDE5TG,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T08:31:29.000Z,Thu Jun 16 08:31:29 +0000 2022,7,2,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/U1zejz1 ,0,0,,,,
1537348022895579136,PICTURE EXCLUSIVE: Goldie Hawn joins Kurt Russell on a speedboat in Greece https://t.co/g8jROPJfRf,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T08:15:05.000Z,Thu Jun 16 08:15:05 +0000 2022,4,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/TKB8Pbj ,0,0,,,,
1537347739238924295,Beyonce surprises fans by announcing she will release new album Renaissance NEXT MONTH https://t.co/TILwJuxwUj,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T08:13:58.000Z,Thu Jun 16 08:13:58 +0000 2022,15,4,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/hlSbdoX ,0,0,,,,
1537345406983720961,Blac Chyna's attorney says Kris Jenner is trying to 'financially ruin' her https://t.co/ZvaCWehBS5,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T08:04:42.000Z,Thu Jun 16 08:04:42 +0000 2022,2,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/wIMuvbs ,0,0,,,,
1537340465590280194,Tom Cruise plans to host not one but TWO 60th birthday parties with some BIG names on the guestlist https://t.co/XtAHGtx8zl,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T07:45:04.000Z,Thu Jun 16 07:45:04 +0000 2022,22,3,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/h8qXter ,0,0,,,,
1537336942899122182,Ozzy Osborne pictured in wheelchair with wife Sharon after neck and spine surgery https://t.co/MS5N5xUhOK,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T07:31:04.000Z,Thu Jun 16 07:31:04 +0000 2022,1,3,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/3qZ9B7b ,0,0,,,,
1537336381462220800,EXCLUSIVE: Ed Sheeran is seen with his newborn daughter for the first time https://t.co/pDAfsubO0b,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T07:28:50.000Z,Thu Jun 16 07:28:50 +0000 2022,7,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/AmAProL ,0,0,,,,
1537330143143899136,Beyonce is set to drop her seventh studio album RENAISSANCE this July https://t.co/b8raQ5AS3S,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T07:04:02.000Z,Thu Jun 16 07:04:02 +0000 2022,9,3,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/t5T71hL ,0,0,,,,
1537329595883610113,Pete Davidson spotted in Australia hanging out at the arcade with locals https://t.co/LSt0Gnusbo,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T07:01:52.000Z,Thu Jun 16 07:01:52 +0000 2022,4,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/4yW8SIN ,0,0,,,,
1537322082861821953,EXCLUSIVE: Tom Hanks is seen looking gaunt back in NYC after video of him with visibly shaking on stage sparked health fears  https://t.co/6UXPlknw78,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T06:32:01.000Z,Thu Jun 16 06:32:01 +0000 2022,6,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/2cCgE1J ,0,0,,,,
1537315313762582530,Game of Thrones star Maisie Williams always thought her Arya Stark character was queer and was 'surprised' by her sex scene https://t.co/Z6f4cQEZL6,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T06:05:07.000Z,Thu Jun 16 06:05:07 +0000 2022,1,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/GmHUKSw ,0,0,,,,
1537310269407473664,Camila Cabello looks sensational in a baby blue bikini during day on the beach with gal pals in Miami https://t.co/KmGFZJ7HP1,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T05:45:04.000Z,Thu Jun 16 05:45:04 +0000 2022,13,2,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/pzSY9vk ,0,0,,,,
1537307340805914626,Jackass star Bam Margera found by authorities in Florida hotel after going AWOL from court-ordered rehab https://t.co/Tz6lwzXtl3,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T05:33:26.000Z,Thu Jun 16 05:33:26 +0000 2022,1,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/HTZNMkw ,0,0,,,,
